,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
9666,1,0,3.9,331,0,13,1191,200,134
9667,1,0,4.2,95,30,11,212,400,5004
9668,1,0,3.5,735,0,20,46,600,5004
9669,1,0,3.6,209,28,72,283,300,5004
9670,1,1,3.8,170,36,20,1585,700,5004
9671,1,0,3.9,502,28,72,271,400,3800
9672,1,0,2.9,258,0,62,1152,250,5004
9673,1,0,4.0,403,3,62,1585,400,90
9674,1,0,4.0,944,0,20,556,600,5004
9675,1,0,3.9,181,0,62,1457,250,75
9676,1,0,4.0,199,0,62,1152,300,5004
9677,1,0,4.4,825,30,30,952,400,5004
9678,1,0,3.7,476,0,62,1231,450,846
9679,1,0,3.9,62,28,62,322,300,5004
9680,1,0,3.1,178,3,62,41,250,5004
9681,1,0,3.2,170,46,62,1590,300,3655
9682,1,0,3.8,101,28,62,1632,200,5004
9683,1,0,4.2,467,0,62,1056,400,2702
9684,1,0,3.3,212,28,62,234,350,5004
9685,1,0,4.4,1972,30,20,236,800,5004
9686,1,0,3.7,132,28,62,1173,250,3896
9687,1,0,3.6,247,46,62,1192,300,156
9688,1,0,4.1,130,0,62,1152,150,4010
9689,1,0,3.6,519,28,20,1585,400,117
9690,1,0,3.8,474,3,62,321,600,1804
9691,1,0,3.9,70,3,30,765,350,5004
9692,1,0,3.5,93,28,72,268,600,5004
9693,1,0,3.1,245,46,62,1253,300,5004
9694,1,0,3.3,456,3,20,49,550,5004
9695,1,0,4.0,79,30,62,1075,100,5004
9696,1,0,2.7,159,28,62,1461,750,5004
9697,1,0,4.0,334,28,62,1585,300,4509
9698,1,0,3.6,49,28,62,309,300,811
9699,1,0,3.9,313,28,62,1186,500,2780
9700,1,0,4.3,632,30,62,1450,200,5004
9701,1,0,4.0,253,30,30,771,300,3445
9702,1,1,4.0,205,28,62,1472,700,5004
9703,1,0,4.0,958,30,62,1352,500,5004
9704,1,0,3.7,132,28,13,502,400,5004
9705,1,0,3.3,351,30,62,320,400,5004
9706,1,0,3.9,210,30,11,776,400,5004
9707,1,0,4.0,190,28,29,233,650,4246
9708,1,0,4.0,1986,28,20,292,800,5004
9709,1,0,2.9,132,0,62,563,300,5004
9710,1,0,4.1,232,28,0,179,500,1571
9711,1,0,3.9,124,46,62,582,400,5004
9712,1,0,3.4,137,0,72,280,500,131
9713,1,0,3.8,182,3,41,1177,600,5004
9714,1,0,4.2,380,28,20,264,750,5004
9715,1,1,4.0,743,3,20,294,800,5004
9716,1,0,3.7,129,3,72,280,400,5004
9717,1,0,4.1,381,0,62,83,250,5004
9718,1,0,3.8,99,0,20,1585,350,2695
9719,1,1,4.4,4410,28,22,1464,600,5004
9720,1,1,4.1,176,30,20,1587,500,2643
9721,1,0,4.0,153,28,62,1633,200,4956
9722,1,0,4.0,183,28,69,1117,400,4173
9723,1,0,3.7,171,28,62,860,200,4504
9724,1,0,4.0,193,46,62,1594,300,121
9725,1,0,3.9,183,0,62,866,250,5004
9726,1,0,3.0,102,0,20,1585,600,2773
9727,1,0,4.1,240,28,30,949,500,5004
9728,1,0,3.2,209,30,12,1648,250,4055
9729,1,0,4.6,409,3,20,0,1000,3021
9730,1,0,2.9,65,0,20,1456,500,3786
9731,1,0,3.8,209,3,20,235,700,934
9732,1,1,3.5,551,3,20,1232,600,1164
9733,1,1,4.1,367,30,20,1661,1200,2940
9734,1,0,4.2,102,0,62,535,300,3732
9735,1,0,3.9,358,0,62,1192,400,4040
9736,1,0,3.9,136,30,62,1643,400,270
9737,1,0,3.9,438,0,20,195,650,2985
9738,1,0,3.3,513,46,20,162,700,448
9739,1,0,2.6,231,46,62,1266,400,4396
9740,1,0,4.0,113,0,62,589,400,1731
9741,1,0,3.9,97,30,62,1543,200,2653
9742,1,0,3.7,248,46,62,1323,400,5004
9743,1,0,4.0,97,3,29,1109,600,2472
9744,1,0,3.0,354,28,62,1281,400,1893
9745,1,0,4.2,450,30,13,360,400,4210
9746,1,0,3.9,47,28,69,1117,100,343
9747,1,0,3.7,126,46,20,290,750,1264
9748,1,0,4.0,85,0,62,854,400,3589
9749,1,0,3.8,115,46,62,861,250,4751
9750,1,1,4.2,2206,28,60,10,1200,4374
9751,1,1,4.1,1547,28,20,163,1000,2459
9752,1,1,3.9,1230,3,20,113,900,1228
9753,1,0,3.9,101,3,30,952,400,352
9754,1,0,3.7,168,3,62,1106,600,4744
9755,1,0,3.7,111,3,20,42,800,2529
9756,1,0,3.8,578,30,20,1417,900,423
9757,1,0,2.5,321,28,62,1237,400,4309
9758,1,0,3.8,184,0,62,856,400,1126
9759,1,0,4.0,206,28,29,1177,450,2020
9760,1,0,4.0,166,30,62,1585,400,3535
9761,1,1,3.9,488,0,13,708,700,5004
9762,1,0,4.5,155,30,9,226,300,2725
9763,1,0,3.7,666,28,20,199,650,296
9764,1,0,3.8,151,30,30,771,350,618
9765,1,0,4.0,260,28,62,1152,300,5004
9766,1,0,3.5,221,0,70,1115,400,314
9767,1,0,3.9,85,28,62,1486,300,2874
9768,1,1,4.2,177,30,20,921,800,4233
9769,1,0,3.9,50,3,13,330,600,4475
9770,1,0,4.3,539,28,62,615,300,4654
9771,1,0,3.7,328,0,72,1181,500,4816
9772,1,0,4.0,36,0,32,773,300,5004
9773,1,0,4.1,339,30,62,545,300,4213
9774,1,0,3.9,128,46,20,1564,500,2662
9775,1,0,4.1,306,46,20,961,700,3074
9776,1,0,3.9,73,3,72,1574,400,5004
9777,1,0,4.0,108,30,62,327,500,4820
9778,1,1,4.3,4321,28,52,623,1600,2324
9779,1,0,4.1,53,28,13,500,600,4443
9780,1,0,3.0,122,3,20,607,500,4754
9781,1,0,3.9,349,28,20,607,600,668
9782,1,0,3.8,69,30,62,1447,200,56
9783,1,0,3.4,277,0,66,1451,250,161
9784,1,1,4.1,627,0,21,139,1500,1758
9785,1,0,4.0,258,3,62,320,500,3344
9786,1,0,3.6,241,46,62,1192,300,4969
9787,1,0,3.8,367,0,20,1152,600,3868
9788,1,0,3.0,348,3,62,1470,400,3096
9789,1,0,3.9,37,28,62,751,400,770
9790,1,0,3.1,89,0,62,1370,350,2887
9791,1,0,4.3,864,1,30,787,500,3252
9792,1,1,4.1,1064,30,21,983,1200,4256
9793,1,0,4.1,206,28,65,364,650,2492
9794,1,0,3.7,37,28,29,280,600,4549
9795,1,0,3.9,212,30,20,917,500,1934
9796,1,0,4.2,289,3,62,6,400,3994
9797,1,0,4.4,677,3,45,770,500,2959
9798,1,0,4.2,170,28,13,359,600,3051
9799,1,0,3.9,135,30,62,864,350,1828
9800,1,1,4.4,2241,3,21,742,1200,4199
9801,1,0,3.9,52,30,62,1583,200,2651
9802,1,0,3.9,92,30,62,228,200,3684
9803,1,0,4.1,91,28,0,179,500,5004
9804,1,0,3.8,46,28,62,1461,450,3077
9805,1,0,3.9,386,28,62,1472,600,3454
9806,1,0,2.8,91,0,62,1666,400,4962
9807,1,1,4.3,1265,30,22,919,800,3986
9808,1,0,4.1,799,30,13,435,400,2239
9809,1,0,4.2,309,0,29,1041,600,173
9810,1,0,4.0,1310,28,20,623,750,4237
9811,1,1,3.7,205,30,57,534,1000,2189
9812,1,0,3.8,338,0,20,64,800,930
9813,1,0,3.8,46,28,13,316,450,4841
9814,1,0,3.9,671,0,20,1152,500,4284
9815,1,0,4.0,41,3,41,440,400,611
9816,1,0,3.8,156,30,20,1593,450,5004
9817,1,0,3.9,42,28,30,1117,250,5004
9818,1,0,3.3,117,46,62,1329,250,1358
9819,1,0,3.1,320,28,20,1350,700,1413
9820,1,0,3.9,34,28,20,1087,750,438
9821,1,0,4.0,130,0,30,945,230,754
9822,1,0,3.7,81,28,62,824,500,2990
9823,1,0,4.1,140,28,62,1543,100,5004
9824,1,0,3.8,55,30,62,949,250,489
9825,1,0,4.0,204,0,14,348,500,3940
9826,1,0,3.8,122,7,29,1461,750,2160
9827,1,0,3.8,61,0,62,201,300,168
9828,1,0,4.4,181,30,9,229,250,5004
9829,1,0,4.1,193,30,30,787,300,5004
9830,1,0,3.8,210,46,20,1231,600,3278
9831,1,0,4.0,71,0,30,771,300,496
9832,1,0,3.7,47,30,66,842,400,5004
9833,1,0,4.0,467,30,20,1593,600,5004
9834,1,0,4.4,359,30,30,771,400,5004
9835,1,1,4.2,1033,28,21,612,1100,3366
9836,1,1,4.1,459,28,20,693,700,1668
9837,1,1,4.1,446,30,60,690,1200,3828
9838,1,1,4.1,590,28,21,686,1200,3011
9839,1,0,3.5,80,30,20,71,750,1417
9840,1,0,3.9,153,28,41,425,400,1631
9841,1,0,4.2,249,0,32,208,500,369
9842,1,0,4.1,232,28,20,1292,1000,4384
9843,1,1,4.3,1907,30,13,421,800,4649
9844,1,0,4.4,658,30,12,215,600,4756
9845,1,0,4.0,89,30,62,1547,200,2794
9846,1,0,3.9,74,30,20,127,800,3294
9847,1,0,4.0,1781,30,62,1440,200,43
9848,1,0,4.1,956,28,20,1609,600,138
9849,1,0,4.2,265,30,13,387,700,201
9850,1,0,3.6,323,3,41,1472,800,5004
9851,1,0,4.1,30,30,9,229,100,4794
9852,1,0,4.0,77,28,62,1019,150,3440
9853,1,0,2.7,85,28,13,494,500,3061
9854,1,0,3.7,72,30,20,1205,450,2343
9855,1,0,4.0,129,30,30,765,300,749
9856,1,0,3.8,614,0,13,470,600,3419
9857,1,0,3.9,247,30,13,404,400,3161
9858,1,0,3.9,914,28,4,1262,1000,1436
9859,1,0,3.7,55,28,62,1616,200,3766
9860,1,0,4.0,137,30,62,1567,350,4012
9861,1,0,3.8,77,46,13,399,600,912
9862,1,0,3.8,145,1,13,531,700,3722
9863,1,0,3.9,410,28,20,1192,500,3629
9864,1,0,3.9,181,28,30,765,400,1575
9865,1,0,3.8,171,28,62,1152,250,3486
9866,1,0,3.8,89,28,30,953,400,528
9867,0,1,4.1,1445,28,13,378,800,5004
9868,1,0,3.7,43,28,62,1192,500,4269
9869,1,0,2.9,42,0,62,1428,250,4142
9870,1,1,4.1,973,30,54,1309,1500,3642
9871,1,0,3.9,70,1,30,844,400,497
9872,1,1,4.1,294,28,20,934,500,3209
9873,1,0,3.3,396,30,62,1192,300,3170
9874,1,0,3.8,100,0,13,486,700,2489
9875,1,0,4.1,464,0,13,342,500,4530
9876,1,1,4.0,1016,28,58,880,1300,1234
9877,1,0,3.9,203,0,62,1447,300,2760
9878,1,0,4.3,134,28,29,179,300,4112
9879,1,0,3.9,339,28,62,254,300,560
9880,1,0,4.1,205,30,30,952,300,4525
9881,1,0,3.6,192,0,29,914,450,3208
9882,1,0,3.0,57,28,20,602,650,1391
9883,1,1,3.9,681,3,20,1270,800,4465
9884,1,0,3.0,57,30,62,1325,400,3816
9885,1,1,2.9,90,3,20,1445,800,2538
9886,1,0,3.9,258,0,20,49,500,1096
9887,1,0,4.5,4432,30,20,284,600,642
9888,0,1,4.1,1195,28,26,975,1200,5004
9889,1,0,4.2,465,0,62,1175,300,1699
9890,1,0,4.1,130,30,13,471,650,4495
9891,1,0,3.6,65,7,20,589,400,4386
9892,1,0,4.0,187,0,62,42,400,5004
9893,1,0,4.1,138,28,20,1481,800,22
9894,1,0,4.1,601,0,62,1473,700,5004
9895,1,1,4.1,1405,28,26,1292,1100,2141
9896,1,0,4.3,325,30,20,1543,400,5004
9897,1,1,3.8,72,28,62,1492,400,5004
9898,1,0,2.7,50,3,65,547,650,3361
9899,1,1,4.1,553,30,20,987,900,3668
9900,1,1,4.0,350,1,20,1515,1200,4111
9901,1,0,3.8,90,1,13,330,650,507
9902,1,0,3.9,191,0,62,254,300,1540
9903,1,0,2.6,208,28,20,600,650,82
9904,1,1,3.6,164,46,20,912,800,5004
9905,1,0,3.2,146,3,62,1214,350,2415
9906,1,0,3.9,92,28,62,1598,300,5004
9907,1,0,3.9,126,30,62,1585,400,80
9908,1,1,4.0,790,28,20,694,1300,3078
9909,1,0,3.5,56,30,30,954,400,750
9910,0,0,4.3,357,28,20,1412,1200,5004
9911,1,0,4.1,295,0,20,248,700,5004
9912,0,0,3.8,117,28,62,1205,350,5004
9913,1,0,3.8,243,30,20,1085,650,4551
9914,1,1,4.2,1432,28,20,63,800,1280
9915,1,0,3.8,95,3,41,672,1100,2
9916,1,0,3.6,798,3,20,284,550,4166
9917,1,0,4.6,233,30,13,357,400,5004
9918,1,0,3.9,1189,0,62,1192,500,3545
9919,1,0,4.0,310,30,13,386,750,3757
9920,1,0,4.1,166,30,62,254,400,572
9921,1,0,3.8,273,0,20,1306,900,2272
9922,1,0,3.7,51,3,62,1152,300,1197
9923,1,0,3.7,133,30,20,605,700,3919
9924,1,0,2.3,298,7,62,284,450,1167
9925,0,0,3.1,97,28,20,515,650,5004
9926,1,0,3.2,136,3,20,1205,500,5004
9927,1,0,3.6,34,28,30,952,300,5004
9928,0,1,4.2,1242,28,20,1486,1200,5004
9929,0,0,3.9,61,28,72,1048,400,5004
9930,1,0,3.8,129,0,62,1192,400,5004
9931,1,0,3.8,42,1,62,1585,300,5004
9932,1,0,4.0,516,28,19,458,1000,5004
9933,0,0,3.8,72,28,0,179,200,5004
9934,0,0,4.3,251,28,30,952,200,5004
9935,1,0,4.1,600,3,62,1152,400,1550
9936,1,0,4.0,869,0,29,248,500,3488
9937,1,0,4.0,113,28,62,1645,200,5004
9938,1,1,3.9,728,28,13,414,800,2455
9939,1,0,3.9,891,1,20,1430,750,5004
9940,1,0,3.5,177,0,62,201,500,2048
9941,1,1,3.9,564,3,20,1152,900,5004
9942,1,0,3.9,91,30,13,437,300,4703
9943,1,0,3.7,127,28,13,465,700,502
9944,1,0,3.0,74,36,20,67,700,5004
9945,1,0,3.7,218,28,20,1419,500,5004
9946,1,0,2.9,154,3,62,195,600,5004
9947,1,0,3.6,71,0,62,1244,350,1171
9948,1,0,4.1,210,30,32,212,150,3182
9949,0,1,4.3,1079,28,21,49,800,5004
9950,1,0,3.6,142,30,20,1550,750,5004
9951,0,0,3.8,82,28,47,1468,1000,5004
9952,1,0,4.1,740,28,29,563,500,5004
9953,1,1,4.2,239,28,22,347,600,5004
9954,1,0,4.3,2420,28,20,1152,800,5004
9955,1,0,3.8,86,3,29,37,600,5004
9956,1,1,3.8,362,30,20,289,600,5004
9957,1,1,3.8,256,3,20,72,800,5004
9958,1,0,3.9,202,3,62,1192,250,5004
9959,1,0,4.2,421,3,20,602,700,5004
9960,1,0,3.9,84,30,69,1117,400,5004
9961,1,0,4.0,539,3,20,608,800,5004
9962,1,0,3.8,106,28,29,304,350,5004
9963,0,0,3.8,919,28,20,1152,600,5004
9964,1,1,4.3,885,30,20,556,1700,5004
9965,1,0,4.0,109,0,62,1152,300,5004
9966,1,0,3.9,130,30,62,1177,400,5004
9967,1,0,3.7,109,3,62,1080,600,5004
9968,1,0,4.0,233,30,62,1557,400,5004
9969,0,1,4.1,468,28,20,1060,700,5004
9970,1,0,4.0,827,0,20,1486,500,5004
9971,0,0,3.9,115,28,62,1543,200,5004
9972,1,0,4.1,589,28,20,556,700,5004
9973,1,0,4.0,118,28,20,602,600,5004
9974,0,0,3.2,63,28,3,189,600,5004
9975,1,0,3.9,68,0,20,1161,1000,3704
9976,1,0,3.8,217,28,62,1152,450,5004
9977,0,0,3.5,134,28,20,1192,650,5004
9978,1,0,3.8,232,30,20,67,600,5004
9979,1,1,3.8,763,28,20,1152,600,5004
9980,1,0,4.0,181,28,20,1210,550,5004
9981,0,0,3.7,203,28,20,1310,900,5004
9982,1,0,3.9,315,30,62,1635,300,632
9983,0,0,3.1,138,28,62,866,300,5004
9984,0,0,4.0,194,28,20,1551,500,5004
9985,1,0,3.7,195,0,62,1152,400,5004
9986,1,1,3.8,584,30,20,1377,1200,5004
9987,0,0,2.3,176,28,20,1152,450,5004
9988,1,0,3.0,61,0,13,330,650,808
9989,1,1,3.5,432,30,20,1152,800,5004
9990,0,0,3.7,48,28,20,1331,800,5004
9991,1,0,4.0,200,28,62,1083,400,5004
9992,1,0,3.8,117,0,20,1177,600,5004
9993,1,1,4.1,847,28,21,1542,1100,4789
9994,0,0,3.5,65,28,20,1416,750,5004
9995,0,0,2.7,39,28,20,1205,500,5004
9996,0,0,3.0,55,28,20,64,800,5004
9997,0,0,2.9,39,28,72,855,500,5004
9998,1,0,3.8,146,28,20,519,600,5004
9999,1,0,3.7,117,28,62,1152,150,5004
10000,1,0,3.8,416,30,20,76,700,5004
10001,1,0,4.1,90,30,62,1543,100,3428
10002,1,0,3.9,162,28,29,1205,500,5004
10003,1,1,4.0,870,30,20,1292,900,5004
10004,1,1,3.9,143,30,20,1089,1000,5004
10005,1,0,3.8,282,30,20,281,800,5004
10006,1,0,3.3,97,46,62,1152,400,5004
10007,1,1,4.3,1247,30,20,1339,1000,5004
10008,1,1,3.9,1340,3,46,7,1700,5004
10009,1,1,4.1,1027,3,20,1152,1000,5004
10010,1,1,3.8,561,28,20,1152,800,5004
10011,1,0,3.7,115,0,20,563,550,5004
10012,1,0,2.8,335,3,20,1192,500,5004
10013,1,0,2.6,170,3,20,974,600,5004
10014,1,1,4.1,1322,28,20,1218,1200,5004
10015,0,0,3.6,135,30,20,1075,600,5004
10016,1,0,3.1,140,0,20,1178,600,5004
10017,0,0,3.7,246,28,20,284,450,5004
10018,1,0,3.5,283,0,62,204,350,5004
10019,0,0,4.2,1292,3,20,42,800,5004
10020,0,0,3.9,205,0,20,281,550,5004
10021,0,0,3.9,124,3,13,444,500,5004
10022,0,0,2.8,80,3,20,45,650,5004
10023,0,0,3.4,66,3,20,588,800,5004
10024,0,0,3.1,53,75,29,854,450,5004
10025,0,1,3.8,176,30,20,1153,1350,5004
10026,1,1,4.0,347,28,20,1291,1000,5004
10027,0,0,3.3,67,3,20,1192,600,5004
10028,1,0,3.8,254,0,20,519,550,5004
10029,1,0,3.7,288,46,62,1192,500,5004
10030,1,0,3.7,46,0,20,1192,600,5004
10031,1,1,4.1,1080,30,20,1192,1000,5004
10032,1,0,3.7,66,0,62,1559,300,5004
10033,1,0,3.1,68,30,62,1136,550,5004
10034,1,0,3.6,43,28,20,581,600,5004
10035,1,0,3.4,185,3,20,1594,450,5004
10036,1,1,3.7,36,30,20,584,650,5004
10037,1,0,4.1,427,3,72,1388,500,5004
10038,1,0,4.3,476,0,72,1461,600,4126
10039,0,1,3.8,151,30,46,1153,1350,5004
10040,1,0,3.8,75,30,62,1042,300,714
10041,1,0,4.0,101,3,20,1075,500,5004
10042,0,0,4.3,425,3,30,947,200,5004
10043,0,1,3.7,570,30,20,699,800,5004
10044,1,0,3.7,136,0,20,1192,500,1213
10045,0,0,4.2,127,30,29,767,400,5004
10046,0,0,4.1,163,30,62,871,200,5004
10047,0,0,3.7,29,0,20,1192,500,5004
10048,0,0,2.9,107,3,20,1192,450,5004
10049,0,0,4.0,147,30,30,765,400,5004
10050,0,0,3.9,144,46,13,375,550,5004
10051,0,0,3.7,118,0,30,952,300,5004
10052,0,0,2.2,90,3,20,1192,750,5004
10053,0,0,3.7,93,30,20,1192,900,5004
10054,0,0,2.3,291,3,20,1593,250,5004
10055,0,0,3.9,194,28,20,1585,400,5004
10056,1,0,3.8,109,30,20,1192,500,5004
10057,1,0,3.8,187,28,13,337,500,2269
10058,1,1,4.4,2496,3,57,1339,900,5004
10059,1,1,4.1,459,28,20,693,700,1668
10060,1,0,4.1,53,28,13,500,600,4443
10061,1,0,4.1,232,28,0,179,500,1570
10062,1,0,4.3,134,28,29,179,300,4112
10063,1,0,4.0,183,28,69,1117,400,4172
10064,1,0,4.2,170,28,13,359,600,3052
10065,1,0,4.1,240,28,30,949,500,2275
10066,1,0,4.2,213,28,30,955,400,597
10067,1,0,3.9,240,28,30,787,500,3698
10068,1,0,3.9,181,28,30,765,400,1575
10069,0,0,4.1,522,28,13,402,550,5004
10070,0,0,2.9,56,28,70,1117,200,5004
10071,0,0,3.8,73,28,0,179,200,5004
10072,0,0,4.3,251,28,30,952,200,5004
10073,0,0,3.9,86,28,30,945,250,5004
10074,1,1,4.2,239,28,22,347,600,767
10075,0,0,4.0,321,28,30,771,500,5004
10076,1,0,3.8,51,28,29,179,500,1599
10077,1,0,3.8,89,28,30,953,400,528
10078,0,0,3.2,63,28,3,189,600,5004
10079,1,0,3.9,42,28,30,1117,250,2832
10080,0,0,2.9,231,28,30,791,800,5004
10081,1,0,3.9,45,28,11,776,400,3916
10082,1,0,3.9,47,28,69,1117,100,344
10083,1,0,4.1,91,28,0,179,500,3935
10084,1,0,3.6,34,28,30,952,300,5004
10085,1,0,3.9,153,28,41,425,400,1631
10086,0,0,4.3,425,3,30,947,200,5004
10087,1,0,4.0,41,3,41,440,400,611
10088,1,0,3.9,101,3,30,952,400,352
10089,0,0,4.5,208,30,30,952,400,5004
10090,1,0,3.9,74,30,20,127,800,3293
10091,1,0,4.4,825,30,30,952,400,4522
10092,1,0,4.2,249,0,32,208,500,369
10093,1,0,4.4,359,30,30,771,400,1739
10094,1,1,3.8,362,30,20,289,600,4797
10095,1,0,4.1,193,30,30,787,300,2279
10096,0,0,4.2,127,30,29,767,400,5004
10097,0,0,4.0,160,0,68,1636,150,5004
10098,1,0,4.0,71,0,30,771,300,496
10099,1,0,4.0,204,0,14,348,500,2380
10100,1,0,4.2,450,30,13,360,400,5004
10101,1,0,4.0,129,30,30,765,300,749
10102,0,0,4.1,201,30,62,1624,250,5004
10103,0,0,3.9,41,0,3,193,200,5004
10104,0,0,4.0,147,30,30,765,400,5004
10105,1,0,3.5,221,0,70,1115,400,3672
10106,0,0,3.7,118,0,30,952,300,5004
10107,1,0,4.0,130,0,30,945,230,3205
10108,1,0,4.1,205,30,30,952,300,4525
10109,1,1,4.1,590,28,21,686,1200,3011
10110,0,0,4.3,680,28,52,683,1500,5004
10111,0,0,4.5,2800,28,21,1166,1200,5004
10112,0,1,4.7,3855,28,20,1321,1600,5004
10113,0,0,4.3,357,28,20,1412,1200,5004
10114,1,1,4.3,4321,28,52,623,1600,2324
10115,0,1,4.1,2461,28,20,1489,1000,5004
10116,0,1,4.3,1209,28,5,801,1500,5004
10117,0,1,4.6,324,28,20,1432,1300,5004
10118,0,1,4.2,1216,28,20,1486,1200,5004
10119,1,1,4.2,2206,28,60,10,1200,4374
10120,0,1,4.1,1239,28,20,1419,800,5004
10121,0,1,3.9,1779,28,4,897,1300,5004
10122,1,0,4.3,2420,28,20,1152,800,273
10123,1,1,4.1,1547,28,20,163,1000,2460
10124,1,0,4.1,138,28,20,1481,800,22
10125,0,1,4.0,720,28,60,888,1500,5004
10126,1,0,4.0,1986,28,20,292,800,4016
10127,1,0,4.1,956,28,20,1609,600,139
10128,1,0,4.2,380,28,20,264,750,639
10129,0,1,4.1,1195,28,26,975,1200,5004
10130,1,1,4.1,459,28,20,693,700,1668
10131,0,1,4.3,1079,28,21,49,800,5004
10132,1,1,4.2,1033,28,21,612,1100,3367
10133,1,1,3.9,887,28,20,1152,900,4987
10134,0,1,4.1,1445,28,13,378,800,5004
10135,1,0,4.0,181,28,20,1210,550,3638
10136,1,1,4.0,1016,28,58,880,1300,1234
10137,1,1,4.1,1405,28,26,1292,1100,2141
10138,0,0,3.9,764,28,14,356,600,5004
10139,1,0,4.1,232,28,20,1292,1000,4384
10140,1,1,4.2,1432,28,20,63,800,1280
10141,1,1,4.1,1322,28,20,1218,1200,4385
10142,1,1,4.0,790,28,20,694,1300,3078
10143,1,1,4.1,847,28,21,1542,1100,5004
10144,0,0,3.8,919,28,20,1152,600,5004
10145,1,0,4.0,510,28,19,458,1000,2441
10146,1,1,3.8,763,28,20,1152,600,2739
10147,1,0,3.9,34,28,20,1087,750,176
10148,1,1,4.0,347,28,20,1291,1000,5004
10149,1,0,3.9,914,28,4,1262,1000,1436
10150,1,1,3.8,561,28,20,1152,800,3603
10151,1,1,4.1,294,28,20,934,500,5004
10152,1,0,3.9,349,28,20,607,600,668
10153,1,0,4.0,1310,28,20,623,750,4237
10154,1,0,4.1,589,28,20,556,700,4721
10155,0,1,4.1,468,28,20,1060,700,5004
10156,1,0,4.0,118,28,20,602,600,3027
10157,0,0,4.0,130,28,62,1585,300,5004
10158,1,0,4.0,200,28,62,1083,400,5004
10159,0,0,4.2,386,28,13,425,700,5004
10160,1,0,4.1,181,28,20,602,700,4723
10161,1,0,3.7,218,28,20,1419,500,3631
10162,0,0,3.8,117,28,62,1205,350,5004
10163,0,0,3.8,59,28,20,1419,500,5004
10164,0,0,3.7,536,28,20,1300,950,5004
10165,0,0,3.8,234,28,62,1246,400,5004
10166,1,0,4.0,180,28,20,1585,450,3580
10167,1,0,3.9,85,28,62,1486,300,2877
10168,1,1,3.9,728,28,13,414,800,2455
10169,0,0,3.1,97,28,20,515,650,5004
10170,0,0,3.7,246,28,20,284,450,5004
10171,1,0,3.7,125,28,12,215,400,1488
10172,1,0,3.7,666,28,20,199,650,295
10173,0,0,3.7,203,28,20,1310,900,5004
10174,0,0,4.1,522,28,13,402,550,5004
10175,0,0,2.9,51,28,20,1447,600,5004
10176,0,0,4.0,99,28,20,602,850,5004
10177,1,1,4.4,4410,28,22,1464,600,3701
10178,0,0,4.0,194,28,20,1551,500,5004
10179,1,0,3.6,519,28,20,1585,400,116
10180,0,0,3.8,179,28,62,1362,400,5004
10181,0,1,3.9,165,28,20,1588,1000,5004
10182,1,0,3.7,132,28,13,502,400,5004
10183,1,1,4.2,239,28,22,347,600,767
10184,0,0,3.4,97,28,21,1555,1100,5004
10185,1,0,2.6,208,28,20,600,650,81
10186,0,0,3.8,82,28,47,1468,1000,5004
10187,1,0,3.9,410,28,20,1192,500,3629
10188,1,0,3.8,46,28,13,316,450,4841
10189,0,0,3.3,177,28,20,1218,950,5004
10190,1,0,3.8,146,28,20,519,600,4728
10191,0,0,3.5,134,28,20,1192,650,5004
10192,0,0,4.0,88,28,20,1231,500,5004
10193,1,0,3.1,320,28,20,1350,700,1411
10194,0,0,3.4,48,28,13,434,550,5004
10195,1,0,4.1,2402,28,20,1398,750,2099
10196,0,0,2.3,176,28,20,1152,450,5004
10197,0,0,3.9,194,28,20,1585,400,5004
10198,1,0,3.0,64,28,20,1550,750,2954
10199,0,0,3.5,65,28,20,1416,750,5004
10200,0,0,2.7,39,28,20,1205,500,5004
10201,0,0,3.0,55,28,20,64,800,5004
10202,1,0,3.0,57,28,20,602,650,1391
10203,0,0,3.7,48,28,20,1331,800,5004
10204,1,0,3.6,43,28,20,581,600,5004
10205,1,0,3.7,127,28,13,465,700,502
10206,1,0,3.9,185,28,20,1470,750,4148
10207,0,0,3.0,54,28,62,1593,300,5004
10208,1,0,2.7,85,28,13,494,500,3061
10209,1,0,3.8,187,28,13,337,500,5004
10210,1,0,4.0,260,28,62,1152,300,5004
10211,0,0,4.1,873,28,62,1543,300,5004
10212,0,0,4.1,98,28,62,1108,400,5004
10213,1,1,4.0,205,28,62,1472,700,2210
10214,1,0,3.6,49,28,62,309,300,809
10215,0,0,3.9,440,28,62,320,400,5004
10216,1,0,4.3,539,28,62,615,300,4654
10217,1,0,3.9,37,28,62,751,400,770
10218,1,0,4.1,140,28,62,1543,100,5004
10219,1,0,3.8,217,28,62,1152,450,1885
10220,1,0,3.9,313,28,62,1186,500,1015
10221,1,0,3.8,184,28,62,320,500,5004
10222,1,0,4.0,319,28,62,1470,400,3109
10223,1,0,4.1,206,28,65,368,400,2492
10224,1,0,3.7,43,28,62,1192,500,4269
10225,1,0,4.0,113,28,62,1645,200,4205
10226,1,0,3.7,81,28,62,824,500,2991
10227,1,0,3.8,46,28,62,1461,450,3077
10228,1,0,3.7,132,28,62,1173,250,3895
10229,1,0,3.0,354,28,62,1281,400,1892
10230,1,0,3.8,171,28,62,1152,250,3486
10231,1,0,3.7,171,28,62,860,200,3534
10232,1,0,2.5,321,28,62,1237,400,3357
10233,1,0,4.0,273,28,62,1503,600,5004
